sat_I_sat,ber,energy_pj,window_ns
3.0,0.625,51.279004075646625,8.009041005590623
3.0,0.5,55.30193615009435,8.001111267678288
3.0,0.625,32.50087229118458,7.988365440127177
3.0,0.75,51.974413608677196,7.981052732573929
3.0,0.75,47.67606194735983,8.001561812235591
3.0,0.6875,43.606662724752475,7.979070638030482
3.0,0.8125,32.008138014356526,7.997668632083643
3.0,0.4375,53.52314887286331,8.002207823934729
3.0,0.6875,48.04720909210693,8.001415242045317
3.0,0.6875,50.710031972784904,7.991304500892296
3.0,0.5,54.38349297064951,7.986230490975293
3.0,0.625,39.4751834912624,8.006306523189698
3.0,0.6875,43.55747201931831,7.997060994060805
3.0,0.6875,32.03018517221263,7.999350108799021
3.0,0.8125,32.51323200250312,8.007433313575982
3.0,0.6875,44.25278828624853,8.003049983415117
3.0,0.5,50.41676249675338,7.984551992568067
3.0,0.625,40.082898710019926,8.003604730198608
3.0,0.625,45.09977553326621,8.005134666353618
3.0,0.75,39.88450437990136,8.003857041863863
3.0,0.5625,49.59145640090493,7.990143281421254
3.0,0.6875,36.77103252077757,8.005924522599061
3.0,0.625,46.72200187803186,7.994561093467155
3.0,0.75,42.25572078842203,8.002196604825825
3.0,0.625,35.11752333739035,8.00837212328618
3.0,0.625,39.40501950194641,7.994723755410801
3.0,0.625,48.07886258188468,7.999925986179472
3.0,0.6875,39.770939949430975,8.00512183141147
3.0,0.5,47.61878857796592,7.9993697154400145
3.0,0.625,42.471460485990924,7.990527743325401
3.0,0.875,27.73454358434693,8.011017702567404
3.0,0.75,47.67606229964914,8.002803920940616
3.0,0.5,56.690155306567,7.991310544103026
3.0,0.5625,32.26633358280264,8.000516418060581
3.0,0.5625,40.41151670106442,8.009369052920386
3.0,0.75,31.80524615766309,8.001392808253808
3.0,0.8125,27.689400854076638,8.007050589720235
3.0,0.5,57.534545690929455,8.001683563453255
3.0,0.4375,40.581574830278484,7.988341405602231
3.0,0.625,36.37212428313022,7.999707957301183
3.0,0.625,40.5298928623773,7.9963341895695255
3.0,0.625,46.767426325206685,8.009311867802454
3.0,0.5625,51.638275787918644,7.996883302361791
3.0,0.75,46.96332753599258,8.002479706690366
3.0,0.625,37.00051461946393,7.984931553393416
3.0,0.5625,42.37909116253729,7.979717070034274
3.0,0.6875,34.8277985619702,8.0163146749019
3.0,0.8125,33.60498170155994,7.984341295338192
3.0,0.5625,45.83802852824156,8.004360582030602
3.0,0.625,50.84345526787027,7.9995439058290785
3.0,0.625,46.87928255407805,7.995459853195555
3.0,0.6875,44.21970328758925,7.986735579289018
3.0,0.75,36.7593014884326,8.001503988901232
3.0,0.6875,40.23157813449869,7.993751411092548
3.0,0.625,46.70832714034907,7.9932612151774745
3.0,0.5625,46.969863486783844,8.002832601906771
3.0,0.875,28.011348285090182,7.991493450739588
3.0,0.5625,38.91336076946862,8.007798442216224
3.0,0.8125,38.97094556782203,8.001454545685538
3.0,0.625,39.053224959041565,8.016574008478015
3.0,0.4375,47.67087799065438,8.021996644083599
3.0,0.625,43.87701358742148,7.995974195860022
3.0,0.8125,37.16386202751835,7.993182440522398
3.0,0.5625,39.54138037016093,8.01242062775637
