sweep_window_ns,ber,energy_pj,window_ns
13.0,0.375,67.43375751028213,13.01661583132511
13.0,0.25,81.55059073842688,13.011108667997421
13.0,0.25,83.84853303745355,13.01037010590257
13.0,0.125,96.03801192654052,12.9925385781082
13.0,0.375,62.80806809675571,13.02413140221225
13.0,0.25,81.80620831986386,12.992908434711035
13.0,0.3125,74.02722021983978,13.009585053839894
13.0,0.125,97.41535980383803,12.986692209434047
13.0,0.5,56.57174174905067,12.98944844524206
13.0,0.4375,64.6850377866168,12.990477900268742
13.0,0.25,83.23558981087076,13.010975871925433
13.0,0.375,61.735303927002384,12.992776778157866
13.0,0.375,72.85346452603872,13.00149813169936
13.0,0.375,71.57039084665071,13.011745031185205
13.0,0.3125,76.81393708240003,13.0073295280136
13.0,0.125,98.40713477456548,13.000955741783836
13.0,0.4375,64.07819557525524,12.997158896356996
13.0,0.1875,87.32405120078874,13.01051479461443
13.0,0.375,68.07483913248615,12.982213866584704
13.0,0.3125,76.68255570725904,13.007597817390202
13.0,0.25,82.54202311061974,13.008086432527282
13.0,0.375,73.4389832008753,13.006747734742602
13.0,0.3125,76.17932974940784,12.983860443202953
13.0,0.3125,75.88275501380468,12.997947399185465
13.0,0.375,70.26581613006276,13.004940320784712
13.0,0.25,83.67820714253551,13.002995313492258
13.0,0.4375,63.14480087921236,13.018956140038084
13.0,0.4375,62.84695304648856,13.007716185485833
13.0,0.5,57.19315991443092,13.002264633211189
13.0,0.25,79.20202033084632,12.9969859651873
13.0,0.3125,71.42202223867258,13.001850210144546
13.0,0.5,54.861457449977365,13.00934479328802
13.0,0.25,81.97718810429627,13.01023922673887
13.0,0.4375,62.44148555173141,13.006167021948519
13.0,0.3125,75.79049992693365,12.995402535465011
17.0,0.375,91.23427446772345,17.001581872449872
17.0,0.1875,116.45469421633345,17.00177063241014
17.0,0.375,91.96219904382923,17.01852452459514
17.0,0.125,129.52550023166486,17.009920307597113
17.0,0.4375,81.91718617638993,17.006298092569754
17.0,0.3125,94.44010201164687,16.991312159892694
17.0,0.375,84.15127112630567,17.006886763948486
17.0,0.3125,100.5457917961649,17.009380360979797
17.0,0.5,73.409389511818,16.99968259512445
17.0,0.1875,119.76489874810551,16.98780230810167
17.0,0.25,109.21145639770114,16.99991255648638
17.0,0.375,90.82768633888912,16.99569120025282
17.0,0.25,109.50428079824265,16.995284150099724
17.0,0.4375,84.92194799801045,17.014139061869994
17.0,0.375,86.57039388345922,16.98864577442258
17.0,0.4375,84.6502403233979,16.99227398486653
17.0,0.375,94.27594869229915,17.005123497682398
17.0,0.375,94.3148935147741,17.014602517634966
17.0,0.3125,87.5800015091562,17.007411845006725
17.0,0.25,108.4866531405244,17.00452006401111
17.0,0.1875,117.94321968118452,17.007736313434748
17.0,0.375,95.07278555864677,16.99381184327088
17.0,0.375,91.8119321482303,16.975848307106205
17.0,0.1875,115.78361331470373,16.995623262443505
17.0,0.5625,65.11926990313486,17.00865727935175
17.0,0.375,91.16075256094395,16.982624823225283
17.0,0.375,90.53344197106355,17.000274543664958
17.0,0.5625,63.12298771778566,16.98884214668684
17.0,0.3125,98.47298316751728,16.997136586179035
17.0,0.1875,119.91077323410144,16.997365543147996
17.0,0.25,109.34646863642892,17.018949684656313
17.0,0.375,90.00186076053045,17.00726034302072
17.0,0.25,95.34428302484994,16.99194881102693
17.0,0.4375,80.5738181812514,17.002492208664705
17.0,0.1875,115.28796764664973,17.00954744517129
17.0,0.375,93.54354782006662,16.995817543275773
17.0,0.25,104.37881518164558,16.995553576263752
17.0,0.375,87.91141970579051,16.994158526858534
17.0,0.1875,120.68913521007278,17.01201185985495
17.0,0.4375,82.64206892901406,17.005811566078183
17.0,0.375,91.87774089474985,16.987021999124394
17.0,0.375,90.88682878146895,16.98978800040525
17.0,0.375,82.72200371304218,17.002897031290562
17.0,0.1875,116.29621262727693,16.99520306853069
17.0,0.1875,113.72184904715782,16.995371254670648
17.0,0.25,106.47468200798379,17.01361940866334
17.0,0.3125,101.87469515078709,16.98387750628381
17.0,0.1875,114.26870673749089,16.986036235591754
17.0,0.0625,133.38821685232372,17.008324986797508
17.0,0.3125,100.18718184518968,17.002553988239804
17.0,0.1875,120.33559006255581,16.993006856606495
17.0,0.375,94.92976586177315,17.003310723249488
17.0,0.25,109.46157858722954,16.997178179432805
17.0,0.3125,102.2577005826016,16.997611687319797
17.0,0.25,111.13575907400757,17.000206229742407
17.0,0.3125,95.23474809339001,16.993490986542934
17.0,0.3125,99.57993880112575,17.015601939915754
17.0,0.375,90.8708866503257,17.00968434062098
17.0,0.25,109.33726368893832,16.98483978673791
17.0,0.125,125.98467242856957,16.981267239254052
17.0,0.25,106.42280500148314,16.985561882345788
17.0,0.4375,83.87839597909453,16.98289944540558
17.0,0.3125,101.8913611716324,16.997047924696158
17.0,0.3125,101.01563097978848,16.997141611964413
17.0,0.3125,92.76669515660598,17.014633234722783
17.0,0.3125,99.94555052451791,17.0109618888437
17.0,0.25,107.66545815927624,16.99557673105576
17.0,0.25,109.99298489080053,16.99011580400432
17.0,0.5625,55.62617463099676,16.987103279544964
17.0,0.1875,116.16436056286327,16.996529120858163
17.0,0.3125,100.14889695271651,17.012196402088186
17.0,0.4375,82.86061835174337,16.999039757447257
17.0,0.25,106.57821320990458,17.000999419529307
17.0,0.3125,102.90840911410365,17.012627194615536
17.0,0.25,106.10250895574649,17.00298985404935
17.0,0.5,72.51972464221815,16.99293164723339
17.0,0.125,125.66390066845175,16.989343171699883
17.0,0.375,92.39157105697203,17.008508604260413
17.0,0.125,127.64767509968853,16.998586454113216
17.0,0.5,71.07079842491805,17.009349687467218
17.0,0.4375,86.38275641158657,17.009718203132326
17.0,0.5,75.0266958563567,17.00427518572935
17.0,0.3125,99.29216701886513,16.99778835185659
17.0,0.25,109.39226673533622,16.993184063293928
17.0,0.5,73.40612743781438,17.00004433226197
17.0,0.3125,102.42099585628426,16.983870625932965
17.0,0.375,91.27593674884258,16.996919065514277
17.0,0.4375,79.57501025765166,17.009263078898943
17.0,0.3125,99.80847366763516,17.00736950710942
17.0,0.4375,84.49520079402545,17.0033471917566
17.0,0.375,90.94015916323607,16.995028366712436
17.0,0.3125,96.44002334208419,16.994396275771575
17.0,0.5,65.88866551743455,16.990941667008446
17.0,0.1875,117.2103329012933,16.980187699898256
17.0,0.3125,103.19686079211986,16.998260847239276
17.0,0.5,54.789319911307395,17.001143655025388
17.0,0.5,69.34238470600273,16.999483830754833
17.0,0.3125,102.16141762167746,16.99499783598298
17.0,0.25,109.6159213966537,17.024671718901455
17.0,0.1875,114.16871049010821,17.008675202678194
17.0,0.3125,101.10405333506661,17.01079681563003
17.0,0.375,91.94540694018484,17.013193081178226
17.0,0.5,71.18416414800376,17.003696944161224
17.0,0.5,70.70330488555308,16.9972856064589
17.0,0.5,73.63415365950296,17.004799075522026
17.0,0.3125,101.65776131071291,16.998833316559296
17.0,0.375,92.64321407080627,16.98638294035299
17.0,0.3125,94.99460461818626,16.976641944936652
17.0,0.3125,98.26605797162428,16.995587509649823
17.0,0.25,110.7905300223311,16.982333134465808
17.0,0.3125,104.28124981775439,16.99562658713885
17.0,0.25,107.83812962041436,17.01800393763752
17.0,0.25,110.63973649785443,16.996885590106906
17.0,0.0625,134.70119392996858,16.986499953703845
17.0,0.125,126.7080086365866,17.0003197334873
17.0,0.3125,96.38968599061545,16.994293091589068
17.0,0.3125,100.22900529438213,16.986998220902503
17.0,0.1875,116.91265452977274,16.998590003269996
17.0,0.25,111.50296892056528,17.004684760225302
17.0,0.3125,97.66495309293725,17.01144291861973
17.0,0.375,89.35896156094888,17.001737461799923
17.0,0.5,74.47327040310967,16.99824389530734
17.0,0.5625,67.02667473885889,16.99571162171854
17.0,0.3125,98.84810021789316,17.011222698061474
17.0,0.5,74.61966273282611,17.00796048885585
17.0,0.5,72.97735538876199,17.015079867812666
17.0,0.3125,94.49580938912969,16.998028550863598
17.0,0.5,70.57108034945603,16.993162659913665
17.0,0.3125,97.67733443893293,16.998110338084633
17.0,0.1875,116.02280256288431,16.99130712080624
17.0,0.375,92.68909781755642,17.013805124074022
17.0,0.4375,82.30697883437468,16.98541044463205
17.0,0.5,71.45193753544362,16.993531260716193
17.0,0.25,110.55860317097869,16.982654376110688
17.0,0.4375,74.87186164742802,17.0143023699003
17.0,0.3125,96.80748496475343,17.012467053383865
17.0,0.375,90.20008559087434,17.003051667896415
17.0,0.3125,98.3267376444525,17.01460060417869
17.0,0.3125,98.86713150676086,16.999875146356878
17.0,0.4375,80.88707836829835,16.989282136860503
17.0,0.5,73.06832382688258,16.996713301353925
17.0,0.5,73.29432730161456,17.0136675431081
17.0,0.5,71.26186416081643,16.983901300973688
17.0,0.5625,64.42674557366344,16.998016368605004
17.0,0.25,107.09932090372352,16.99218160144866
17.0,0.3125,97.8148582411676,17.002102443405636
17.0,0.5,72.64894085606969,17.00626545198762
17.0,0.375,90.28629904589458,17.018477175393013
17.0,0.25,106.19024103248309,17.000976210911734
17.0,0.5625,65.98237827326909,17.004475383638102
17.0,0.4375,82.31771058194347,16.984108729365122
17.0,0.375,86.43194808253187,16.99391872083232
17.0,0.3125,98.43947552421008,17.004328976479528
17.0,0.4375,83.70277435839219,16.981582224630724
17.0,0.4375,85.5879798183024,17.01248682274144
17.0,0.1875,117.00743919311981,16.99205700927019
17.0,0.25,108.80860101011841,16.98891145501227
17.0,0.3125,99.73126379003261,16.98629616713096
17.0,0.3125,100.84520276277271,16.99734927657511
17.0,0.3125,95.13701977350402,16.992691533394247
17.0,0.3125,102.4556469594536,16.990054342699402
17.0,0.375,87.93474159894274,17.014553633538895
17.0,0.3125,100.4584676977561,16.99998769065353
17.0,0.3125,97.04273632365813,16.995671565452053
17.0,0.1875,117.67974403455455,16.99580735682095
17.0,0.25,112.3674315096185,16.99743969811668
17.0,0.5,72.87221097957149,17.01145270179769
17.0,0.3125,101.71394690552857,16.999214924634803
17.0,0.25,109.58079113357239,17.01778558982621
17.0,0.1875,119.85691829567612,16.98480625728885
17.0,0.1875,121.8899104318477,17.002787463741935
17.0,0.4375,83.2679330521247,17.00248296884032
17.0,0.1875,115.55505946530614,16.998061927192882
17.0,0.5,71.86162761811478,17.013161120998646
17.0,0.1875,115.26611015204519,17.01774562908419
17.0,0.5,73.86492920930226,17.005920548729524
17.0,0.3125,95.04534725065417,17.001692722993976
17.0,0.0625,137.47865947174694,17.02450559867818
17.0,0.25,104.08842597301279,16.984452660007552
17.0,0.25,97.25481181165678,16.991872309008603
17.0,0.375,90.35530786962995,17.003853345914756
17.0,0.3125,97.78042837706144,16.98685094804513
17.0,0.5,68.90857478381649,17.00448462932433
17.0,0.125,125.37595684646979,16.9970031726673
17.0,0.3125,98.71939176525716,16.99967173904037
17.0,0.4375,81.04954666202129,17.003364939564662
17.0,0.375,91.76304017258542,17.00185322403001
17.0,0.4375,79.02727065430885,16.980650029916216
17.0,0.375,92.5512886831451,17.000626421417895
17.0,0.4375,81.43318219126172,17.007952901525336
17.0,0.25,107.84599544830195,17.007195416109166
17.0,0.4375,79.376981224764,17.002294859072084
17.0,0.5,72.14229779843008,16.998676988350542
17.0,0.3125,102.6356651932555,16.995105401848726
17.0,0.5625,53.87090750971907,16.991588502298146
17.0,0.25,107.16205046618373,16.99794118764354
17.0,0.3125,103.65744759139041,16.98403513930405
17.0,0.25,107.40470318467356,17.004666235151277
17.0,0.1875,117.64679872443105,16.998694723677414
17.0,0.5,73.17216978908489,16.999147413969762
21.0,0.3125,122.97713862823515,21.005732999391537
21.0,0.375,114.19546851389785,21.004202006485908
21.0,0.375,111.35027539857673,20.994213270273598
21.0,0.3125,127.7953545338288,21.01505393846462
21.0,0.5,88.27538006198324,21.009066726983306
21.0,0.375,110.24524182523521,21.008845562172095
21.0,0.375,106.03774943453817,21.00855987505858
21.0,0.25,136.34339486406532,21.00769139539017
21.0,0.4375,104.96177353126883,20.988557172326846
21.0,0.375,105.24777399007009,20.985252677300217
21.0,0.3125,119.27540048130437,20.99988553597525
21.0,0.1875,143.41782150090089,21.000855369904393
21.0,0.125,154.69706409906237,21.010473127918914
21.0,0.3125,122.14604085647562,21.00888807531663
21.0,0.25,122.77965966054252,20.991746266716433
21.0,0.5,88.4992429375274,20.998463349914246
21.0,0.25,129.18211612888024,21.012107712554684
21.0,0.4375,98.7571956138761,20.991177883675974
21.0,0.125,159.01038374753375,20.98713937598972
21.0,0.4375,105.617472195932,20.99100078079611
21.0,0.375,111.0362659569959,20.992491482528692
21.0,0.375,106.14508795610676,21.012371948907056
21.0,0.3125,127.7320288136997,21.011666714872824
21.0,0.5,86.79897347343923,21.00936477425428
21.0,0.3125,120.0184991270689,20.99850389872962
21.0,0.3125,121.7924187269535,21.002382560044897
21.0,0.3125,122.70806163572371,20.991951181821772
21.0,0.3125,116.64647744312325,21.005853458753396
21.0,0.25,133.59682363301798,20.99541921245683
21.0,0.1875,145.14706107940523,20.99314362503445
21.0,0.25,138.75865415862518,21.002628744439406
21.0,0.5625,75.75004113770406,21.000292915135
21.0,0.4375,99.38311046578863,21.012449385765485
21.0,0.3125,125.03076810626878,21.001062316588374
21.0,0.375,100.72448519157446,21.011462121479532
21.0,0.25,135.5956939312642,21.005097769365968
21.0,0.375,111.16119255064507,21.00098195092859
21.0,0.25,131.54642573505313,20.995861196326274
21.0,0.3125,120.2585584840053,21.017992718700775
21.0,0.375,115.57564051059957,20.98610769968838
21.0,0.375,115.41072991587629,20.99703483931393
21.0,0.375,113.35387948983923,20.994913570787755
21.0,0.3125,122.62232961084185,21.003335666661414
21.0,0.25,132.98158448283888,21.001944042716627
21.0,0.4375,79.45684270741683,21.01544608614142
21.0,0.625,64.52008113440121,21.016099104664995
21.0,0.125,159.3735072189316,20.999011483334723
21.0,0.4375,99.12863663390229,21.010772846297815
21.0,0.375,111.06135250007888,20.999063488184127
21.0,0.375,104.63069513573649,20.994935130310154
21.0,0.375,114.79434307193976,21.00851566912895
21.0,0.4375,98.24116271414987,21.00497399005874
21.0,0.3125,121.78339412442244,20.99041517161776
21.0,0.3125,126.53995662778347,21.021218703914435
21.0,0.5625,65.82319622250981,21.015136839211443
21.0,0.1875,144.4803794198815,21.00086197336519
21.0,0.25,131.8446616682816,20.98946095778346
21.0,0.3125,123.3003564594893,21.007454684970778
21.0,0.4375,101.2155893607646,21.005968007839975
21.0,0.3125,124.34255594291193,21.007196187443306
21.0,0.25,133.13330625973177,21.01196816585798
21.0,0.1875,142.28780903855912,20.99859890370199
21.0,0.25,126.64962866393509,21.001563295298162
21.0,0.375,110.86288175193941,21.016041359838376
21.0,0.4375,98.9152465702406,20.988857773974875
21.0,0.3125,124.31492399447451,20.985531425216475
21.0,0.4375,101.57120704165614,20.997305888210427
21.0,0.375,108.84846012671626,21.012530632477844
21.0,0.125,160.35948770331902,21.013713239855186
21.0,0.1875,144.34942462429888,20.998981973085396
21.0,0.4375,100.5234079522442,20.997944137512143
21.0,0.1875,145.87203478122453,21.00617819235188
21.0,0.3125,120.53540479162756,21.015427665323262
21.0,0.5,92.70007453403578,20.99129535029719
21.0,0.5,90.6272546391885,21.002931643713662
21.0,0.25,132.68828788748255,20.992588612617084
21.0,0.5,85.68113103295524,20.98780997140907
21.0,0.4375,100.10225180748093,20.989458753308828
21.0,0.1875,145.04504736488042,21.01727767429187
21.0,0.25,125.45119447195229,20.994753496150352
21.0,0.375,115.83055940581401,21.00445541303546
21.0,0.25,131.01010733312435,20.99070163432785
21.0,0.3125,107.9674367586657,20.996544728246153
21.0,0.4375,103.31341214539442,21.02918097374681
21.0,0.25,132.22343388030893,21.007064229857697
21.0,0.25,130.64784588975667,21.000356076687527
21.0,0.375,109.70314026626235,20.99794181874045
21.0,0.375,112.02331825137533,20.986443471901456
21.0,0.3125,124.25720964426122,20.9917270330004
21.0,0.4375,103.17231014714504,20.999722458547613
21.0,0.3125,123.09387040078163,20.992364126545176
21.0,0.4375,105.53285911937778,21.00660276411183
21.0,0.4375,98.85085621122273,20.99346011543024
21.0,0.3125,123.58994849723904,21.002351218893835
21.0,0.25,132.5185250493615,21.00719572824923
21.0,0.5,93.54235451253963,21.00458679488234
21.0,0.375,108.42552908391329,21.006756290178867
21.0,0.375,111.74227886691718,20.99746189130639
21.0,0.0625,168.26277248912245,20.987756065949792
21.0,0.5,92.77485464496405,21.0017341439353
21.0,0.5625,82.54476701555011,20.996860491215585
21.0,0.4375,99.7867533514527,21.001879284608847
21.0,0.0625,162.80209475492052,20.998275654678395
21.0,0.5,92.90210413550874,20.99454603088258
21.0,0.3125,119.02817726841799,20.98306097704355
21.0,0.0625,164.98732710556115,20.994153714627554
21.0,0.5,81.2122430398986,20.998087146666947
21.0,0.375,111.46771881728166,21.005133040255554
21.0,0.125,148.10526872093624,20.997203401796106
21.0,0.3125,122.86019865390612,20.994386659690605
21.0,0.25,134.02963274360806,20.997756279200967
21.0,0.375,108.81802483040515,21.002252223090732
21.0,0.375,112.70038538253897,20.998842315918353
21.0,0.0,159.92214990595684,21.006704368910768
21.0,0.375,108.60627085444479,21.00155476513604
21.0,0.5,89.89345662306981,21.00182660497513
21.0,0.375,111.88183597063073,20.996597578588467
21.0,0.1875,144.17772143680216,20.978388065631094
21.0,0.5,94.10840447831455,21.022290848769583
21.0,0.375,106.7036522984684,20.98929439658032
21.0,0.3125,118.96878581507316,20.98777274823389
21.0,0.3125,124.32750941614296,20.981678063242352
21.0,0.3125,123.70132646553974,20.991655413773625
21.0,0.3125,123.50980209013818,21.014143888364348
21.0,0.3125,120.98015684952526,20.99918488649791
21.0,0.125,154.58729291604638,20.987484425627226
21.0,0.625,70.19402906584659,20.99799483920031
21.0,0.3125,125.53861095566543,21.000548723217392
21.0,0.375,107.73128479638704,20.98022653088991
21.0,0.4375,102.34093783522493,21.012001710333234
21.0,0.25,134.24400264119535,21.00915367559993
21.0,0.1875,144.76717342694386,20.98080966054618
21.0,0.25,132.82070925168165,20.987839591927063
21.0,0.4375,102.51009392897204,21.007046301105163
21.0,0.25,122.85459085645167,21.00298887415798
21.0,0.3125,124.87850871747007,21.007123885629202
21.0,0.125,156.60343950956604,20.996185734907904
21.0,0.4375,101.6564284995185,21.005040409098527
21.0,0.0625,167.76339058038306,20.987104047689773
21.0,0.625,70.93225263124411,20.991815636235387
21.0,0.3125,122.75601302128324,21.000276465127353
21.0,0.125,155.19807579661148,20.999570698183703
21.0,0.375,114.5213360596335,21.010828837208184
21.0,0.3125,123.32390441450251,20.997601353028955
21.0,0.3125,128.27729055766827,20.99835283633538
21.0,0.3125,120.44073874171605,21.00216783570964
21.0,0.4375,101.10977429920729,21.0041146475129
21.0,0.25,136.55799001978608,21.0085806837457
21.0,0.25,133.89158636353895,20.997677906395026
21.0,0.5,91.50674916764977,21.0100019061542
21.0,0.0625,168.1733010970195,21.01109072004406
21.0,0.375,110.12501430214336,20.98588303051334
21.0,0.4375,98.73329790096993,21.006302244328708
21.0,0.25,132.78278719435622,21.005349672401803
21.0,0.375,115.07589503366194,21.006045785154008
21.0,0.5625,81.77356531457357,21.001854053655777
21.0,0.4375,102.02388602911658,21.028145775990293
21.0,0.25,137.20317797919128,21.011972607210325
21.0,0.3125,124.69074595728769,21.006184218214273
21.0,0.3125,121.92869214271889,21.005092203023505
21.0,0.3125,117.6893089777934,21.011615572029797
21.0,0.1875,147.74316697919062,21.008845291515506
21.0,0.1875,140.37257966974042,20.994715624553038
21.0,0.4375,101.60766229866121,21.00580421524512
21.0,0.3125,125.70919423323625,21.006734571773645
21.0,0.1875,138.70470010648128,21.017758475628796
21.0,0.375,115.74135119599534,20.990574323072178
21.0,0.375,93.77164051433584,21.001475767715863
21.0,0.3125,123.50557249750884,21.008059996386734
21.0,0.25,135.74373463866968,21.01445954884041
21.0,0.1875,147.3173847671611,21.013269212120754
21.0,0.375,113.52039737022983,21.00665257050862
21.0,0.4375,99.19771840318468,20.993409156269745
21.0,0.3125,129.84110378856366,21.002887946255914
21.0,0.4375,100.3691073094537,20.984116867311897
21.0,0.3125,123.48648726079094,21.006488646434903
21.0,0.4375,97.58454881164758,20.985839790996838
21.0,0.25,133.825887199366,20.986231560593577
21.0,0.5,85.3644079790455,20.988361066236607
21.0,0.3125,123.10016305410906,20.995110237537354
21.0,0.25,132.0367971408845,20.988698459848997
21.0,0.3125,123.83439443245862,21.001856978526675
21.0,0.1875,146.6548307846613,20.99408573540285
21.0,0.5625,75.0662949875926,20.997842841405145
21.0,0.25,139.72194124275552,20.982351330760462
21.0,0.25,131.12573994340903,21.003740445370205
21.0,0.375,113.23192397441066,20.990251481734436
21.0,0.4375,101.42926982971474,20.977271761136954
21.0,0.5,92.66693109463115,20.999347479024248
21.0,0.4375,102.5575301882104,21.001333648839278
21.0,0.1875,147.06309640411655,20.995961457894374
21.0,0.125,157.54168769804852,21.00684780674972
21.0,0.375,106.6143075243319,21.008563067890456
21.0,0.25,132.8936361534659,20.996548795824353
21.0,0.375,111.1758419702826,21.00747680071836
21.0,0.25,129.26006499928133,20.99277936642197
21.0,0.25,133.3244800617234,20.985134257214884
21.0,0.3125,118.12761919497959,20.992969363272003
21.0,0.4375,101.44354117317556,21.012924715507452
21.0,0.3125,122.19637752398211,20.993498005373777
25.0,0.3125,146.46712965653637,24.98520822108504
25.0,0.1875,176.94981196356912,24.99172979739631
25.0,0.5625,95.78239069196785,24.993612708237688
25.0,0.1875,168.18876749077612,25.007944060835026
25.0,0.25,158.9951173983653,25.001071026529292
25.0,0.25,153.0421692883747,25.01451022393635
25.0,0.5625,91.51664647943724,25.00060330940147
25.0,0.1875,166.69956351359158,25.0046793235633
25.0,0.375,130.26405998553028,25.007314474348416
25.0,0.375,136.36605212389978,24.99062495781456
25.0,0.4375,122.24000449340294,24.993613885405846
25.0,0.3125,143.5325297269237,25.003213731761534
25.0,0.4375,116.70926789376054,24.999062137114834
25.0,0.4375,114.85537654248124,24.988990228256352
25.0,0.375,136.91630950784733,25.007638335036777
25.0,0.3125,144.95602854313591,25.014271932766597
25.0,0.3125,146.2965696181701,25.0023666926324
25.0,0.375,133.96934907417202,24.979117992517953
25.0,0.125,186.14402499815324,24.989012781795484
25.0,0.375,133.56100354883142,24.998935625788498
25.0,0.4375,120.03264817458486,25.007676837881064
25.0,0.375,134.76587216540025,24.99697493864913
25.0,0.25,154.67977194101908,24.990739542163155
25.0,0.375,130.72196328076646,24.99740207821365
25.0,0.1875,171.11800008239427,24.987726799070177
25.0,0.4375,122.20992474603612,25.00614899385093
25.0,0.3125,149.09750751628,24.995872583973565
25.0,0.25,159.8165576991938,24.99280170031685
25.0,0.5625,93.04178746950761,24.987299648086942
25.0,0.1875,166.97526745648435,24.986967066148804
25.0,0.25,161.52045207907955,24.990909359088807
25.0,0.375,129.92491230388438,25.01343116038444
25.0,0.4375,122.19402723316223,24.99864561976772
25.0,0.5625,91.33958241148314,25.012459139532652
25.0,0.0625,200.28556278389772,25.00854825086794
25.0,0.375,126.55575583526583,25.00465178748227
25.0,0.375,134.2607942837284,24.99231016530433
25.0,0.5,106.13158624890166,24.993505123062
25.0,0.375,130.29581731438702,24.99865230380063
25.0,0.3125,149.5476572649766,25.006135390489337
25.0,0.25,164.68567939265,24.99239695158818
25.0,0.1875,171.49308720541,25.01115943178664
25.0,0.5,111.14895324250593,25.006049791361626
25.0,0.375,132.13459690057408,25.015501404861613
25.0,0.375,136.4896593044863,24.987524514337622
25.0,0.3125,146.2955613768513,25.015439950400317
25.0,0.1875,175.18699038062468,24.992586629995156
25.0,0.5625,93.34953992108196,24.98393913240902
25.0,0.25,155.9340839532379,24.979626970381965
25.0,0.4375,121.40013763174426,24.994547832863987
25.0,0.5,112.66640231900855,25.00891091752727
25.0,0.25,162.99797051052008,25.003834111327247
25.0,0.0625,198.21631672287515,25.002576429473738
25.0,0.0625,197.80958411441583,24.9869275224534
25.0,0.4375,125.57214019295733,24.991556213559033
25.0,0.3125,140.86382431558823,25.010024625212683
25.0,0.5,104.50184290016597,24.997349078997793
25.0,0.25,157.041042090491,24.985780358090345
25.0,0.4375,125.74530780711883,24.981916924448875
25.0,0.3125,149.85279804154268,25.003315465155822
25.0,0.4375,122.13348882410028,24.999987610346214
25.0,0.125,188.80150958444946,25.00418959174679
25.0,0.3125,145.12122208341023,25.01562995957371
25.0,0.4375,117.669687553724,25.00792676687527
25.0,0.5,110.79440182549556,25.01764246321921
25.0,0.375,138.90585690373356,25.00493786011445
25.0,0.1875,172.34396409541586,24.996960427317138
25.0,0.3125,141.05850466184228,25.007861698140054
25.0,0.1875,174.7571523006615,25.005931015741268
25.0,0.5,102.47429479244205,25.004001971089988
25.0,0.3125,141.76845600790313,25.002111047745387
25.0,0.25,144.86010524965985,25.0008565649082
25.0,0.5625,90.39750958935004,24.993981870454732
25.0,0.3125,150.1279643749409,24.99581252656241
25.0,0.25,157.75220672260573,25.011205475801038
25.0,0.375,137.94954037282145,24.997410530602533
25.0,0.3125,149.08489096592356,25.01763560668618
25.0,0.375,129.59560079560285,24.98592961167159
25.0,0.4375,124.04905674599917,25.01347256026106
25.0,0.4375,121.54896802853658,25.01109738808025
25.0,0.3125,134.89969692111862,25.00191262476111
25.0,0.25,164.3354506434734,24.995669367579854
25.0,0.1875,172.88728732967385,25.002066118666505
25.0,0.375,139.85017725762896,24.992892216694106
25.0,0.3125,145.12890123365528,24.99896955892467
25.0,0.375,135.57015065902115,25.003485618190336
25.0,0.1875,169.22927033027108,24.987546008309327
25.0,0.4375,127.80631308852102,25.00366097027297
25.0,0.3125,131.07326297607256,24.98896522473177
25.0,0.5,104.71745445797748,24.986805262254137
25.0,0.25,156.44988171229585,24.98627549059169
25.0,0.1875,173.72112039068148,24.997855756598412
25.0,0.375,130.8944573041451,25.003503985863762
25.0,0.4375,118.45658215242167,25.00637681105538
25.0,0.4375,118.16777449093364,24.995188658732957
25.0,0.375,135.06242918147387,24.988312968149938
25.0,0.125,186.0488014730779,25.000385300163718
25.0,0.3125,147.10253113858545,25.000953962612932
25.0,0.3125,149.02706947516208,24.9941466283779
25.0,0.3125,149.3627428964967,24.994225374945156
25.0,0.4375,119.87856302131622,24.993212215059486
25.0,0.25,159.97997697888349,24.9822970014285
25.0,0.4375,117.9700358309397,25.003501282161594
25.0,0.4375,111.09234050339279,24.986684073299763
25.0,0.125,189.45419253011866,24.97875495970328
25.0,0.4375,118.98129195899031,24.998189047428173
25.0,0.3125,144.1828516536275,25.012782697808184
25.0,0.5,109.12848990305461,25.00158626237845
25.0,0.25,157.62939974586075,24.984736207363877
25.0,0.25,152.30851671605654,25.002808652488387
25.0,0.5625,95.64767244020899,25.018534436362412
25.0,0.3125,132.2102373178487,24.998218495799875
25.0,0.375,131.4633515750078,25.00998612792062
25.0,0.4375,125.80203489391495,24.997500941978405
25.0,0.3125,148.9214630236811,24.987406842893407
25.0,0.25,158.49008498367732,25.0152845355128
25.0,0.0625,202.9670801127328,24.9983651769746
25.0,0.4375,121.60912272397117,25.00212960665933
25.0,0.3125,144.10495406110735,25.009470066653655
25.0,0.375,132.3311562989798,24.999240013427126
25.0,0.3125,142.91082004264572,24.99242512428962
25.0,0.375,132.66397476739493,25.002741197038535
25.0,0.25,161.5132916899478,25.003652563308126
25.0,0.3125,150.1661184916662,24.991750099401553
25.0,0.3125,153.84893939711966,24.970424466030433
25.0,0.5,111.16285449753458,25.009634758997436
25.0,0.4375,118.0286744517261,24.998390519715652
25.0,0.4375,121.89422088057492,25.019142365312984
25.0,0.375,130.83102764384068,24.99378242913172
25.0,0.3125,145.38543356300494,24.9883145152295
25.0,0.4375,121.84615655251571,24.99449806251933
25.0,0.5625,95.39051319179792,24.99619657787682
25.0,0.3125,148.34389467386015,25.012315736805274
25.0,0.25,159.0703282743182,24.98948896771954
25.0,0.375,130.10231834030068,25.011776487889524
